Episode,Total Reward,Requests Served,Average Waiting
7908,-10170127.0,48,68.88
7909,-9961787.0,48,70.82
7910,-12974980.0,46,82.09
7911,-11321374.0,54,75.1
7912,-12284188.0,51,80.08
7913,-12988771.0,47,86.46
7914,-9173500.0,50,65.34
7915,-13622215.0,52,85.15
7916,-8686732.0,49,61.68
7917,-12521408.0,44,75.98
7918,-12551314.0,47,81.91
7919,-11079737.0,50,76.14
7920,-13283847.0,43,83.51
7921,-11563304.0,46,76.24
7922,-10054979.0,43,66.7
7923,-13392455.0,46,78.18
7924,-11855283.0,50,71.84
7925,-11847522.0,61,78.16
7926,-9957630.0,48,68.2
7927,-10352026.0,48,71.14
7928,-12421900.0,37,82.19
7929,-10101198.0,46,69.07
7930,-10299702.0,47,70.05
7931,-8679613.0,49,61.05
7932,-10373472.0,35,76.45
7933,-10940504.0,43,71.28
7934,-11742435.0,45,80.72
7935,-12539866.0,44,76.33
7936,-10617494.0,49,70.34
7937,-11680590.0,53,76.44
7938,-12230896.0,40,77.8
7939,-12207724.0,45,80.79
7940,-9892258.0,52,69.73
7941,-12732205.0,43,76.48
7942,-12211939.0,48,77.34
7943,-12024170.0,50,78.04
7944,-14318372.0,52,88.72
7945,-10150095.0,42,70.28
7946,-9890916.0,50,68.64
7947,-10671072.0,50,70.23
7948,-11325836.0,51,72.26
7949,-10577197.0,39,76.36
7950,-11486881.0,41,77.35
7951,-14307640.0,41,88.87
7952,-10614654.0,44,72.39
7953,-10956899.0,41,73.4
7954,-12596145.0,47,79.23
7955,-12489988.0,43,81.5
7956,-12152483.0,47,74.7
7957,-9883281.0,48,68.58
7958,-13695544.0,40,87.11
7959,-13164347.0,50,83.28
7960,-11557659.0,41,78.18
7961,-8953700.0,44,62.71
7962,-9489490.0,41,64.88
7963,-11178617.0,38,71.42
7964,-11377577.0,34,69.76
7965,-10910309.0,42,74.55
7966,-11665344.0,49,75.0
7967,-12819226.0,52,78.35
7968,-11693240.0,51,78.17
7969,-13810604.0,45,84.67
7970,-11691648.0,46,73.91
7971,-10924864.0,42,73.1
7972,-13225476.0,46,86.97
7973,-9744989.0,41,66.94
7974,-12863321.0,43,79.84
7975,-11143204.0,43,69.37
7976,-13571821.0,44,85.11
7977,-12774964.0,41,81.69
7978,-11183777.0,44,76.79
7979,-12236099.0,46,80.43
7980,-9063723.0,40,59.63
7981,-12705181.0,40,81.69
7982,-11131657.0,42,71.65
7983,-13063148.0,51,85.2
7984,-9858343.0,48,63.69
7985,-9223864.0,62,61.86
7986,-12174933.0,49,81.13
7987,-9171848.0,47,62.32
7988,-12358798.0,50,78.69
7989,-11183298.0,49,70.64
7990,-10187302.0,55,69.26
7991,-13289978.0,50,85.21
7992,-12108572.0,52,72.99
7993,-12273605.0,52,73.28
7994,-12850358.0,45,79.63
7995,-10473237.0,48,72.13
7996,-12428229.0,49,82.26
7997,-12036241.0,53,77.69
7998,-13042217.0,53,81.25
7999,-14656279.0,40,89.42
8000,-11409734.0,43,72.55
8001,-9070242.0,37,66.29
8002,-12572088.0,49,78.51
8003,-11933168.0,52,76.49
8004,-10638573.0,45,71.52
8005,-12064563.0,42,73.9
8006,-12388721.0,51,77.4
8007,-12203984.0,51,73.56
8008,-10560996.0,42,80.13
8009,-11312171.0,45,77.89
8010,-12945513.0,45,80.41
8011,-13235423.0,50,77.16
8012,-10225475.0,48,68.44
8013,-9600296.0,46,68.29
8014,-11477520.0,45,71.07
8015,-13799151.0,44,80.7
8016,-11970216.0,56,73.01
8017,-11699105.0,37,72.02
8018,-12077321.0,44,77.27
8019,-13152341.0,56,78.75
8020,-11154290.0,47,69.89
8021,-11185584.0,45,73.94
8022,-12583224.0,43,80.06
8023,-12008394.0,60,80.27
8024,-9454805.0,45,68.14
8025,-9963214.0,38,68.54
8026,-11432044.0,52,74.14
8027,-13708285.0,45,87.22
8028,-10824651.0,46,67.77
8029,-13036427.0,42,80.15
8030,-12778320.0,48,79.14
8031,-10808132.0,39,73.45
8032,-11958905.0,46,77.47
8033,-11719900.0,42,75.89
8034,-10728531.0,44,67.12
8035,-11358128.0,38,71.06
8036,-12604292.0,53,78.52
8037,-10596424.0,36,71.96
8038,-14104712.0,46,86.57
8039,-11724160.0,43,76.79
8040,-10701759.0,37,76.89
8041,-12885856.0,45,82.93
8042,-12631944.0,46,85.26
8043,-12588875.0,51,84.18
8044,-10515139.0,51,75.63
8045,-15021947.0,37,96.29
8046,-11235877.0,33,73.42
8047,-11838447.0,50,72.65
8048,-10459742.0,61,65.75
8049,-11883792.0,51,77.83
8050,-13345099.0,53,82.64
8051,-10798955.0,37,76.85
8052,-11218655.0,56,74.66
8053,-10316688.0,48,73.31
8054,-12700684.0,49,72.34
8055,-14144239.0,60,89.89
8056,-12632466.0,45,72.93
8057,-10097297.0,46,69.9
8058,-11120005.0,56,77.16
8059,-11026863.0,49,70.93
8060,-12657810.0,46,81.43
8061,-11404979.0,54,75.87
8062,-9976832.0,47,67.96
8063,-13103012.0,39,87.3
8064,-11305571.0,43,79.07
8065,-13421471.0,61,84.77
8066,-11241064.0,39,75.28
8067,-12055933.0,44,78.49
8068,-11446661.0,43,74.48
8069,-11443339.0,33,76.2
8070,-9440603.0,45,64.22
8071,-12740934.0,37,81.36
8072,-12299619.0,38,80.8
8073,-8880289.0,51,62.37
8074,-10435699.0,54,67.76
8075,-11781678.0,51,76.6
8076,-12480443.0,42,76.71
8077,-9063867.0,50,63.14
8078,-12803595.0,47,78.35
8079,-13390602.0,62,80.69
8080,-11828435.0,36,76.77
8081,-10630556.0,53,68.76
8082,-10784921.0,47,71.2
8083,-12042632.0,43,74.9
8084,-13927355.0,53,81.07
8085,-10454358.0,46,74.79
8086,-12664099.0,51,79.32
8087,-9703002.0,47,64.96
8088,-12100016.0,50,77.04
8089,-12401225.0,41,82.22
8090,-12447828.0,49,81.96
8091,-10395767.0,46,68.04
8092,-11690866.0,39,75.87
8093,-12332779.0,39,76.51
8094,-11558096.0,41,76.26
8095,-11755235.0,53,72.47
8096,-14044710.0,43,89.54
8097,-12732642.0,53,79.83
8098,-12017464.0,48,73.17
8099,-11232955.0,44,75.87
8100,-14191903.0,47,87.26
8101,-11635840.0,46,75.88
8102,-9488003.0,43,68.61
8103,-11827140.0,40,79.15
8104,-12551599.0,44,79.15
8105,-11954881.0,43,76.92
8106,-10979404.0,44,77.8
8107,-11169833.0,49,70.84
8108,-12851888.0,41,85.83
8109,-11118874.0,55,71.15
8110,-11847783.0,43,75.72
8111,-9752131.0,61,72.52
8112,-13859234.0,52,87.56
8113,-12836619.0,43,87.17
8114,-11324650.0,47,74.45
8115,-12114650.0,48,76.5
8116,-9889674.0,51,65.76
8117,-12263178.0,46,81.7
8118,-11372371.0,51,73.19
8119,-11020231.0,45,75.93
8120,-12151783.0,53,78.66
8121,-14298324.0,53,91.29
8122,-13191608.0,46,83.32
8123,-8920843.0,43,63.8
8124,-12188432.0,51,80.46
8125,-9383085.0,51,72.21
8126,-13729673.0,44,83.11
8127,-13491419.0,41,84.43
8128,-8298135.0,35,60.93
8129,-7593739.0,54,56.71
8130,-14294086.0,37,87.37
8131,-11797826.0,42,76.01
8132,-12192675.0,37,81.26
8133,-14202400.0,52,85.87
8134,-12029998.0,46,76.99
8135,-14955162.0,40,86.35
8136,-11284093.0,53,73.36
8137,-10509773.0,52,75.0
8138,-11628672.0,43,71.07
8139,-11323119.0,54,68.87
8140,-11287462.0,48,73.83
8141,-9747853.0,43,69.71
8142,-12640627.0,53,79.21
8143,-10834509.0,48,71.59
8144,-14361350.0,42,91.48
8145,-12138578.0,44,75.27
8146,-12987636.0,49,84.26
8147,-11939234.0,54,76.66
8148,-11030933.0,49,74.26
8149,-11542501.0,46,73.25
8150,-12254241.0,46,77.2
8151,-13313189.0,41,86.94
8152,-11144690.0,47,70.25
8153,-10003999.0,42,64.71
8154,-10048080.0,44,68.82
8155,-9508786.0,49,64.05
8156,-10686117.0,47,75.08
8157,-10693876.0,43,69.55
8158,-13165463.0,47,80.3
8159,-11408453.0,49,80.81
8160,-13327847.0,48,88.39
8161,-11358938.0,57,75.17
8162,-11809836.0,47,83.55
8163,-10716438.0,52,71.27
8164,-14941779.0,40,90.75
8165,-11292697.0,38,70.83
8166,-12127160.0,50,76.63
8167,-13047416.0,48,83.47
8168,-12693841.0,44,84.93
8169,-14753627.0,50,96.39
8170,-12417577.0,38,80.1
8171,-10679019.0,38,76.51
8172,-11066765.0,52,70.3
8173,-11690450.0,52,77.05
8174,-12415205.0,38,78.19
8175,-9613575.0,48,69.24
8176,-10938482.0,42,74.82
8177,-10066917.0,45,65.62
8178,-10655540.0,48,69.72
8179,-12106651.0,43,76.75
8180,-9923100.0,47,71.25
8181,-9624142.0,44,67.68
8182,-10251605.0,38,67.8
8183,-8903956.0,59,64.14
8184,-10329184.0,51,63.56
8185,-10387364.0,55,69.93
8186,-11176476.0,46,72.18
8187,-12360503.0,40,74.65
8188,-9526736.0,43,65.81
8189,-13277600.0,37,85.2
8190,-13297636.0,49,83.2
8191,-11491022.0,38,75.35
8192,-10025207.0,45,67.02
8193,-9965784.0,56,68.2
8194,-11683825.0,54,75.92
8195,-14858080.0,45,84.31
8196,-11361757.0,39,68.42
8197,-12757678.0,51,77.33
8198,-10073751.0,42,69.46
8199,-13014033.0,57,85.36
8200,-13240473.0,45,78.39
8201,-11639173.0,43,72.11
8202,-10150121.0,45,68.0
8203,-11860578.0,45,75.19
8204,-11335550.0,53,71.33
8205,-12323033.0,48,78.7
8206,-10459279.0,51,67.54
8207,-9401127.0,41,66.21
8208,-10656643.0,40,75.23
8209,-11497187.0,47,78.65
8210,-10680935.0,44,70.96
8211,-10426582.0,41,69.43
8212,-12204670.0,54,71.65
8213,-11351138.0,32,79.0
8214,-13854702.0,35,84.29
8215,-10608374.0,49,67.44
8216,-9002576.0,45,66.0
8217,-12519342.0,44,77.82
8218,-12426615.0,48,80.71
8219,-11543155.0,38,76.12
8220,-12502266.0,49,79.66
8221,-12651907.0,50,74.69
8222,-10838719.0,47,70.55
8223,-9969039.0,49,67.57
8224,-11821064.0,42,80.42
8225,-10836677.0,40,72.01
8226,-11395223.0,52,79.01
8227,-10901807.0,38,76.84
8228,-14637753.0,50,87.4
8229,-12163996.0,48,78.55
8230,-12875138.0,45,81.38
8231,-13756195.0,42,87.74
8232,-11135863.0,48,70.92
8233,-13397583.0,42,79.53
8234,-9432265.0,45,67.28
8235,-13296912.0,43,79.55
8236,-11293883.0,48,71.1
8237,-7847050.0,45,54.83
8238,-12968101.0,44,86.96
8239,-14128348.0,52,90.53
8240,-9430989.0,47,70.86
8241,-11781335.0,42,69.54
8242,-13604045.0,48,83.97
8243,-12430997.0,45,78.75
8244,-11817628.0,50,78.74
8245,-12195772.0,51,75.68
8246,-14272098.0,42,82.97
8247,-10770230.0,43,73.76
8248,-11492335.0,39,74.27
8249,-13122182.0,49,77.53
8250,-13570828.0,57,84.19
8251,-10505637.0,47,70.27
8252,-12663564.0,50,79.16
8253,-10605479.0,41,69.46
8254,-13337735.0,43,83.7
8255,-11219191.0,37,73.15
8256,-9607368.0,58,67.43
8257,-12574043.0,53,77.62
8258,-9938597.0,40,66.2
8259,-11810168.0,43,81.23
8260,-9808986.0,55,67.32
8261,-10969650.0,48,69.93
8262,-11082157.0,42,73.5
8263,-10967488.0,46,76.22
8264,-12413896.0,52,78.09
8265,-9669864.0,47,62.43
8266,-10211343.0,44,69.89
8267,-11720091.0,54,81.64
8268,-11810993.0,40,75.55
8269,-12228080.0,46,78.1
8270,-10894599.0,44,76.28
8271,-12229603.0,44,79.89
8272,-10587267.0,48,66.6
8273,-11359382.0,43,76.99
8274,-10005121.0,46,65.24
8275,-12906632.0,50,86.38
8276,-12117625.0,47,71.64
8277,-12117771.0,51,74.16
8278,-10020412.0,45,66.95
8279,-9330211.0,40,64.31
8280,-10908426.0,38,70.35
8281,-12098898.0,47,77.83
8282,-11781167.0,47,81.5
8283,-10751135.0,44,74.98
8284,-11252022.0,40,73.01
8285,-13452199.0,41,85.69
8286,-12381470.0,47,75.68
8287,-10550033.0,48,66.26
8288,-12658429.0,54,78.38
8289,-9297049.0,44,64.04
8290,-12240516.0,46,79.16
8291,-14701988.0,41,93.72
8292,-12166911.0,54,80.12
8293,-11517792.0,49,71.96
8294,-11205769.0,50,71.61
8295,-11155202.0,44,74.26
8296,-14197393.0,56,88.15
8297,-13799086.0,37,85.81
8298,-12036566.0,52,73.3
8299,-9471234.0,48,68.16
8300,-11230218.0,51,73.74
8301,-10649044.0,45,69.01
8302,-11828165.0,52,77.33
8303,-12962618.0,48,82.36
8304,-12888338.0,40,87.5
8305,-9306170.0,51,61.34
8306,-12459147.0,52,74.09
8307,-12091369.0,50,76.26
8308,-14128934.0,45,85.92
8309,-11570604.0,42,77.0
8310,-10671253.0,49,66.12
8311,-13537788.0,57,81.05
8312,-10113304.0,44,67.03
8313,-12788012.0,53,77.79
8314,-11792971.0,44,80.02
8315,-10061957.0,43,68.24
8316,-10536549.0,48,68.71
8317,-9945474.0,45,71.52
8318,-11504584.0,50,73.84
8319,-10385618.0,45,66.68
8320,-11684690.0,38,71.33
8321,-9793458.0,39,66.11
8322,-14990352.0,48,93.82
8323,-10840668.0,49,68.15
8324,-12427276.0,51,80.64
8325,-10180192.0,59,65.94
8326,-14126607.0,45,90.45
8327,-12684881.0,45,81.8
8328,-12926986.0,45,80.02
8329,-9846095.0,43,64.52
8330,-12974505.0,47,78.75
8331,-11611448.0,38,75.72
8332,-13138971.0,63,84.48
8333,-10998900.0,49,74.23
8334,-10032470.0,53,68.77
8335,-11357037.0,53,74.69
8336,-14072689.0,46,81.59
8337,-11102152.0,39,70.15
8338,-12976545.0,44,85.67
8339,-14008689.0,42,82.33
8340,-11733548.0,53,81.02
8341,-10543721.0,45,71.32
8342,-11446609.0,61,78.38
8343,-10787259.0,45,72.72
8344,-9890474.0,46,67.01
8345,-9800380.0,48,63.53
8346,-10076199.0,46,69.86
8347,-12261517.0,45,82.5
8348,-8228954.0,42,62.95
8349,-13602734.0,54,83.76
8350,-11430874.0,47,74.45
8351,-11802993.0,62,77.35
8352,-10515946.0,43,72.43
8353,-14874537.0,51,94.88
8354,-11086126.0,41,73.38
8355,-14852676.0,50,88.48
8356,-10355708.0,48,68.85
8357,-11275204.0,45,74.25
8358,-10696414.0,51,68.66
8359,-9384546.0,50,64.35
8360,-11378587.0,42,74.15
8361,-11505094.0,48,70.91
8362,-12052192.0,43,78.28
8363,-11946913.0,50,80.61
8364,-9307144.0,46,66.45
8365,-11280419.0,46,77.32
8366,-13510889.0,52,82.5
8367,-11991703.0,60,78.84
8368,-9733299.0,41,67.39
8369,-11038743.0,56,77.08
8370,-12413399.0,43,80.52
8371,-11605708.0,49,75.98
8372,-13326436.0,43,82.3
8373,-12537846.0,53,79.66
8374,-10476004.0,31,67.37
8375,-11420092.0,48,76.5
8376,-8781258.0,50,63.13
8377,-9171672.0,42,62.36
8378,-9662440.0,35,67.22
8379,-13407035.0,40,83.32
8380,-12388698.0,51,80.09
8381,-11165243.0,51,71.59
8382,-13440094.0,43,85.55
8383,-11218073.0,56,73.31
8384,-10937443.0,56,77.45
8385,-8188258.0,42,56.94
8386,-9432498.0,44,65.57
8387,-12041209.0,45,73.68
8388,-13026542.0,43,80.3
8389,-12339844.0,60,80.37
8390,-10482100.0,45,75.27
8391,-12381810.0,44,83.19
8392,-11242229.0,48,70.08
8393,-12604916.0,50,78.4
8394,-9585903.0,62,62.43
8395,-11629079.0,45,69.77
8396,-9491911.0,43,66.17
8397,-10991165.0,53,69.61
8398,-11179423.0,59,73.9
8399,-12333904.0,45,76.33
8400,-12411551.0,46,76.7
8401,-10118227.0,54,70.52
8402,-11508948.0,48,74.56
8403,-10705386.0,48,73.32
8404,-13854460.0,43,86.68
8405,-12167244.0,45,77.97
8406,-11572970.0,45,78.31
8407,-12284536.0,48,80.95
8408,-11241860.0,51,73.57
8409,-11158726.0,44,76.67
8410,-10204507.0,50,71.05
8411,-9804163.0,45,62.74
8412,-11425322.0,42,75.06
8413,-11435279.0,50,76.47
8414,-12099965.0,50,85.25
8415,-14279621.0,57,88.6
8416,-13523520.0,61,78.56
8417,-12875216.0,39,85.51
8418,-11603704.0,53,76.73
8419,-10383798.0,51,67.01
8420,-10453027.0,48,69.61
8421,-11270963.0,40,74.5
8422,-13287362.0,41,78.27
8423,-10619464.0,48,71.35
8424,-12991621.0,48,90.03
8425,-15593079.0,53,94.63
8426,-14018772.0,42,84.43
8427,-10986629.0,46,74.79
8428,-9579087.0,51,70.1
8429,-13936640.0,47,80.18
8430,-11936355.0,49,79.11
8431,-11079232.0,50,72.05
8432,-11976941.0,42,78.25
8433,-12348227.0,50,81.68
8434,-11107267.0,49,74.48
8435,-11079277.0,43,71.5
8436,-10092871.0,40,68.67
8437,-11481697.0,52,72.25
8438,-11716046.0,56,77.02
8439,-12845956.0,52,82.47
8440,-12315550.0,50,80.41
8441,-12511023.0,53,81.82
8442,-12026546.0,48,76.61
8443,-10028958.0,38,66.07
8444,-11996550.0,48,75.4
8445,-11124656.0,52,69.22
8446,-12079799.0,45,77.16
8447,-12755550.0,46,75.97
8448,-11727917.0,55,76.64
8449,-12663627.0,43,77.72
8450,-13569071.0,46,80.73
8451,-10373871.0,55,71.94
8452,-11679474.0,53,77.74
8453,-12354558.0,43,77.48
8454,-10200486.0,53,63.17
8455,-11951476.0,44,82.7
8456,-12209948.0,42,76.45
8457,-11651387.0,53,77.63
8458,-12826893.0,40,79.51
8459,-12938340.0,38,84.99
8460,-11124442.0,66,72.49
8461,-11506231.0,43,77.86
8462,-12309194.0,42,80.03
8463,-12385973.0,49,82.41
8464,-10674435.0,51,70.75
8465,-13366638.0,49,84.14
8466,-10615926.0,56,69.12
8467,-12242101.0,45,81.46
8468,-12978944.0,43,81.29
8469,-11536391.0,45,74.02
8470,-10095319.0,43,75.26
8471,-12963941.0,53,78.63
8472,-12798231.0,50,79.11
8473,-12154164.0,48,77.17
8474,-11411277.0,53,76.89
8475,-11149557.0,49,69.69
8476,-10238501.0,41,71.61
8477,-10455997.0,35,68.3
8478,-14192379.0,49,89.49
8479,-9777292.0,50,68.18
8480,-10943426.0,41,74.87
8481,-12844981.0,42,79.49
8482,-12415314.0,41,81.62
8483,-12540653.0,49,79.77
8484,-13799860.0,47,89.76
8485,-13083955.0,50,81.38
8486,-13734843.0,44,87.61
8487,-10833334.0,46,68.95
8488,-13956057.0,51,88.82
8489,-12827121.0,53,81.2
8490,-11318003.0,43,70.94
8491,-9464371.0,48,62.78
8492,-13159655.0,43,77.27
8493,-12101611.0,49,81.3
8494,-13812386.0,41,84.17
8495,-12142879.0,45,78.58
8496,-16381883.0,48,97.08
8497,-13858132.0,53,83.92
8498,-13136263.0,46,89.48
8499,-13002452.0,48,78.64
8500,-12467099.0,49,80.73
8501,-13370045.0,39,81.4
8502,-10798616.0,32,67.68
8503,-10776310.0,35,65.33
8504,-12514430.0,43,77.12
8505,-10133393.0,43,66.58
8506,-12877676.0,33,77.5
8507,-12832141.0,37,83.66
8508,-11275545.0,44,75.81
8509,-9488370.0,54,66.27
8510,-10840065.0,49,81.37
8511,-12357625.0,42,74.43
8512,-10268469.0,56,67.9
8513,-13107148.0,59,81.69
8514,-14600246.0,52,86.67
8515,-9332793.0,50,67.18
8516,-12240692.0,49,76.58
8517,-10775467.0,40,71.97
8518,-11556950.0,53,76.69
8519,-11874163.0,61,73.42
8520,-10822645.0,48,71.68
8521,-12011154.0,55,72.01
8522,-9000621.0,42,63.82
8523,-11893108.0,54,82.87
8524,-12643637.0,50,85.38
8525,-9546488.0,52,71.77
8526,-11396742.0,48,80.05
8527,-13112326.0,46,85.15
8528,-11232290.0,49,73.33
8529,-11436283.0,47,75.51
8530,-12249098.0,51,79.06
8531,-13296469.0,53,85.12
8532,-13732490.0,37,80.63
8533,-11104183.0,51,71.96
8534,-13493492.0,56,77.28
8535,-15863206.0,56,90.72
8536,-11494197.0,49,72.23
8537,-13282067.0,38,84.44
8538,-11473083.0,49,74.85
8539,-13035935.0,51,83.65
8540,-11692567.0,52,76.39
8541,-14856902.0,47,91.2
8542,-12343942.0,39,81.21
8543,-10354142.0,56,73.82
8544,-13099315.0,51,76.72
8545,-13111592.0,47,86.44
8546,-13432580.0,51,79.53
8547,-10187430.0,41,65.55
8548,-13377862.0,46,85.51
8549,-13615954.0,48,88.44
8550,-10195719.0,34,71.75
8551,-10868067.0,44,73.69
8552,-11185836.0,46,71.31
8553,-10260383.0,49,69.51
8554,-11488025.0,51,73.54
8555,-11312630.0,45,78.57
8556,-10581850.0,55,74.16
8557,-9372986.0,56,69.63
8558,-11576205.0,62,75.91
8559,-11448295.0,33,77.49
8560,-12333801.0,59,73.87
8561,-14241748.0,47,92.14
8562,-12215347.0,41,80.78
8563,-10301058.0,47,68.37
8564,-11167370.0,42,74.57
8565,-10923709.0,46,70.89
8566,-10148317.0,45,67.3
8567,-12910239.0,45,79.0
8568,-12559018.0,43,79.45
8569,-11033512.0,48,74.16
8570,-12948559.0,42,78.73
8571,-10197446.0,41,68.83
8572,-14506222.0,41,92.35
8573,-11535638.0,43,73.46
8574,-11518601.0,39,72.15
8575,-10734983.0,46,68.64
8576,-13462539.0,43,82.57
8577,-12535442.0,53,84.99
8578,-12119067.0,45,73.84
8579,-10731716.0,41,71.0
8580,-11019692.0,47,70.03
8581,-11037586.0,50,73.21
8582,-10850893.0,51,72.72
8583,-11002104.0,38,75.93
8584,-13378613.0,46,80.93
8585,-12313791.0,44,76.25
8586,-11917925.0,41,72.98
8587,-12040810.0,57,72.96
8588,-9857129.0,48,72.95
8589,-11971443.0,53,80.08
8590,-13748780.0,40,88.58
8591,-11793536.0,51,78.4
8592,-10373691.0,40,63.46
8593,-12446798.0,56,81.78
8594,-12463145.0,44,77.83
8595,-10478514.0,57,71.89
8596,-12943639.0,48,89.17
8597,-11367139.0,50,70.78
8598,-13080999.0,39,82.16
8599,-14077743.0,55,88.99
8600,-11684463.0,44,78.83
8601,-12812168.0,50,75.94
8602,-10080151.0,49,63.74
8603,-10043110.0,46,67.81
8604,-11384019.0,57,73.69
8605,-12122190.0,38,76.67
8606,-11404551.0,41,74.97
8607,-9849536.0,49,68.18
8608,-10362169.0,59,69.26
8609,-14689844.0,37,90.04
8610,-11071497.0,48,71.24
8611,-11988529.0,42,76.75
8612,-10873409.0,45,71.07
8613,-12919758.0,44,81.31
8614,-14610238.0,41,91.81
8615,-10781077.0,46,69.25
8616,-11789522.0,48,78.62
8617,-9252842.0,46,68.86
8618,-9863965.0,48,66.55
8619,-11910949.0,46,73.15
8620,-9634457.0,40,65.88
8621,-10489974.0,47,67.02
8622,-9976037.0,42,69.99
8623,-10566618.0,36,70.74
8624,-12976188.0,48,83.36
8625,-10895513.0,39,76.18
8626,-10437376.0,42,64.63
8627,-12730224.0,44,79.87
8628,-13328355.0,38,86.96
8629,-11674075.0,47,75.74
8630,-9897110.0,54,67.5
8631,-12176188.0,48,77.21
8632,-12061528.0,50,76.77
8633,-9377275.0,53,66.07
8634,-9557874.0,47,62.45
8635,-10399894.0,42,69.64
8636,-12463897.0,51,79.03
8637,-11294899.0,44,77.48
8638,-10932347.0,55,71.02
8639,-10943374.0,45,76.91
8640,-10886416.0,49,74.91
8641,-13218172.0,51,89.07
8642,-14313916.0,43,85.03
8643,-9341669.0,49,64.04
8644,-11034915.0,36,71.77
8645,-7663978.0,55,60.52
8646,-13917075.0,44,84.75
8647,-10315229.0,48,70.67
8648,-12463019.0,46,78.53
8649,-13864864.0,45,85.6
8650,-10947983.0,53,67.29
8651,-10055876.0,51,65.26
8652,-12839865.0,43,76.79
8653,-13021595.0,51,80.62
8654,-10336381.0,56,65.74
8655,-12753207.0,56,82.02
8656,-10627715.0,57,71.76
8657,-12263914.0,42,75.15
8658,-11334996.0,48,74.77
8659,-13045219.0,57,75.16
8660,-12387295.0,55,78.39
8661,-11761862.0,48,76.83
8662,-10956334.0,37,73.61
8663,-9806470.0,51,70.13
8664,-13651409.0,44,77.31
8665,-10953810.0,41,71.22
8666,-10252595.0,58,66.6
8667,-12203720.0,54,78.08
8668,-10661775.0,43,72.94
8669,-14023207.0,39,86.12
8670,-11085502.0,47,74.58
8671,-13136519.0,46,82.14
8672,-12172696.0,47,80.88
8673,-14015840.0,53,77.96
8674,-9653609.0,53,66.82
8675,-16419205.0,49,98.22
8676,-11101783.0,45,75.79
8677,-10596683.0,42,73.07
8678,-12172095.0,58,84.43
8679,-11181140.0,41,72.7
8680,-12507739.0,49,77.04
8681,-13135923.0,43,83.52
8682,-12846173.0,55,80.84
8683,-12644329.0,34,80.27
8684,-13494240.0,51,80.4
8685,-11605064.0,42,77.11
8686,-11107672.0,49,73.99
8687,-13932553.0,52,90.75
8688,-10982379.0,52,63.52
8689,-12265472.0,56,76.37
8690,-14052447.0,53,82.64
8691,-11372836.0,41,72.08
8692,-9230324.0,46,63.53
8693,-13192016.0,45,81.85
8694,-12548594.0,45,83.85
8695,-13127176.0,40,87.18
8696,-13399406.0,42,85.0
8697,-10791298.0,47,67.64
8698,-13410965.0,51,83.4
8699,-11610446.0,45,78.33
8700,-11024953.0,38,73.65
8701,-10312527.0,49,64.31
8702,-12415844.0,46,82.14
8703,-13370907.0,58,85.44
8704,-10342414.0,39,72.59
8705,-11833652.0,47,73.71
8706,-10350444.0,54,70.91
8707,-10700320.0,53,71.64
8708,-12320514.0,48,82.46
8709,-9819587.0,48,71.52
8710,-12442715.0,41,86.86
8711,-12570165.0,47,78.7
8712,-11153691.0,51,71.92
8713,-9805800.0,53,65.99
8714,-12340517.0,47,81.25
8715,-12637888.0,41,81.73
8716,-11814826.0,49,79.14
8717,-12392230.0,40,80.6
8718,-11217502.0,46,77.01
8719,-10656041.0,48,79.21
8720,-10833373.0,51,72.96
8721,-10049797.0,52,67.59
8722,-13104151.0,54,83.4
8723,-9292925.0,47,66.28
8724,-9869890.0,43,64.58
8725,-13656866.0,51,91.7
8726,-11223381.0,49,70.72
8727,-11232801.0,37,69.26
8728,-10663391.0,52,70.88
8729,-11093615.0,41,75.87
8730,-13719842.0,40,80.93
8731,-13055077.0,46,78.83
8732,-10572587.0,46,74.82
8733,-9854833.0,43,70.73
8734,-11457450.0,38,75.11
8735,-10956941.0,46,72.48
8736,-12689020.0,55,77.43
8737,-11173688.0,45,72.76
8738,-14029587.0,50,87.17
8739,-13325032.0,34,82.94
8740,-10563877.0,50,72.81
8741,-13857940.0,56,88.75
8742,-12055646.0,51,81.7
8743,-10287993.0,48,71.27
8744,-10852771.0,57,69.65
8745,-13542767.0,39,80.6
8746,-11074302.0,49,68.46
8747,-11540357.0,51,69.76
8748,-11138591.0,52,75.63
8749,-11005844.0,45,71.24
8750,-14012638.0,45,82.6
8751,-8812726.0,43,63.07
8752,-10934001.0,48,76.69
8753,-11045558.0,51,73.57
8754,-12680957.0,59,77.52
8755,-12587658.0,36,80.28
8756,-9163429.0,55,62.34
8757,-11921284.0,52,75.27
8758,-11986864.0,41,78.16
8759,-9192572.0,41,63.16
8760,-12622449.0,54,78.48
8761,-9182545.0,45,61.44
8762,-10889816.0,43,68.74
8763,-9371697.0,37,61.72
8764,-11502916.0,50,73.64
8765,-11124883.0,54,70.56
8766,-13057745.0,46,80.44
8767,-11622655.0,49,76.05
8768,-11271794.0,46,75.9
8769,-14515202.0,49,89.13
8770,-12486781.0,55,75.07
8771,-11810807.0,44,71.91
8772,-9052705.0,39,58.11
8773,-12669423.0,52,85.63
8774,-10671559.0,43,75.36
8775,-10987757.0,61,74.21
8776,-12782743.0,40,76.15
8777,-13374848.0,52,83.28
8778,-9985796.0,49,69.72
8779,-12862185.0,37,82.81
8780,-10929957.0,49,75.88
