Episode,Total Reward,Requests Served,Average Waiting
7598,-10850111.0,51,81.85
7599,-10275686.0,46,73.91
7600,-10867699.0,50,82.54
7601,-13092725.0,60,87.05
7602,-15009294.0,56,93.35
7603,-8967007.0,60,78.26
7604,-9920687.0,52,71.16
7605,-13338398.0,38,80.67
7606,-11937860.0,26,79.78
7607,-13155421.0,44,85.83
7608,-9859037.0,50,76.07
7609,-9371163.0,58,73.25
7610,-13011939.0,36,87.49
7611,-12072413.0,48,86.97
7612,-13217995.0,75,92.26
7613,-11024150.0,41,75.57
7614,-9718075.0,47,66.66
7615,-11414699.0,64,79.81
7616,-10971302.0,48,76.94
7617,-12017817.0,43,74.34
7618,-13073527.0,28,82.77
7619,-12321462.0,36,86.02
7620,-10158940.0,68,77.75
7621,-11639723.0,51,76.63
7622,-10736438.0,38,71.09
7623,-12412810.0,55,81.2
7624,-12433764.0,46,76.58
7625,-11566674.0,45,76.05
7626,-10535684.0,54,67.54
7627,-10539256.0,64,77.69
7628,-10523381.0,48,77.98
7629,-12201965.0,55,80.72
7630,-15928848.0,36,92.55
7631,-12555474.0,70,81.3
7632,-11143686.0,59,80.95
7633,-12776351.0,42,87.26
7634,-9620626.0,36,69.2
7635,-13058842.0,36,89.41
7636,-13556886.0,21,87.72
7637,-8861669.0,62,67.36
7638,-14568540.0,40,91.39
7639,-13394009.0,31,83.52
7640,-10453382.0,53,82.48
7641,-11487484.0,58,80.03
7642,-13180208.0,57,85.76
7643,-10210590.0,52,71.93
7644,-12566811.0,24,84.26
7645,-8579027.0,52,68.67
7646,-8691078.0,39,64.83
7647,-11666433.0,46,84.22
7648,-14170604.0,44,91.98
7649,-12850126.0,57,87.28
7650,-9968123.0,72,79.66
7651,-12686162.0,40,87.82
7652,-13396828.0,29,85.95
7653,-13900402.0,54,93.68
7654,-10732130.0,62,74.47
7655,-10278980.0,36,71.88
7656,-12460147.0,45,81.17
7657,-12994488.0,49,82.39
7658,-11935162.0,45,84.13
7659,-9666190.0,41,71.45
7660,-10359171.0,51,70.77
7661,-13028363.0,42,81.73
7662,-8614273.0,57,67.54
7663,-11503940.0,56,76.37
7664,-13262305.0,37,82.79
7665,-14473242.0,61,99.13
7666,-10661052.0,54,79.9
7667,-10896211.0,57,75.54
7668,-11136183.0,64,82.32
7669,-17358318.0,30,103.15
7670,-13035529.0,61,85.25
7671,-9703756.0,68,78.52
7672,-12006509.0,42,80.75
7673,-11881595.0,50,81.62
7674,-13323064.0,36,91.94
7675,-10859919.0,46,73.61
7676,-11413862.0,70,80.62
7677,-15192129.0,31,89.23
7678,-11056742.0,46,80.12
7679,-8989482.0,68,69.41
7680,-13626414.0,36,84.19
7681,-11294958.0,44,75.63
7682,-14764908.0,65,94.87
7683,-11566056.0,57,71.25
7684,-9505681.0,60,70.79
7685,-10767343.0,63,76.65
7686,-9194391.0,51,70.85
7687,-12935612.0,45,88.82
7688,-10668494.0,38,66.94
7689,-10377651.0,58,76.09
7690,-16710158.0,35,101.72
7691,-12740648.0,44,86.65
7692,-14230793.0,43,90.04
7693,-12470628.0,46,77.49
7694,-11257475.0,60,80.7
7695,-11242387.0,70,79.35
7696,-13114397.0,43,84.94
7697,-16333713.0,42,102.36
7698,-10128647.0,47,70.5
7699,-14780287.0,37,92.21
7700,-15073813.0,14,91.64
7701,-10497987.0,57,76.83
7702,-13040105.0,37,88.0
7703,-7798228.0,82,70.7
7704,-9429396.0,50,72.8
7705,-13609296.0,22,80.72
7706,-10812057.0,58,68.85
7707,-12779496.0,46,76.62
7708,-11021576.0,37,74.94
7709,-10286810.0,54,72.9
7710,-15905412.0,41,98.73
7711,-6878536.0,69,67.28
7712,-8448997.0,73,70.75
7713,-17002926.0,37,102.12
7714,-12490373.0,55,81.02
7715,-10902188.0,37,72.21
7716,-13869130.0,52,87.24
7717,-13488049.0,69,88.09
7718,-7823138.0,50,61.16
7719,-13437723.0,58,90.9
7720,-9797946.0,32,69.85
7721,-15812882.0,28,96.62
7722,-12502359.0,59,81.23
7723,-13484920.0,16,84.15
7724,-12121739.0,37,79.15
7725,-14051001.0,47,90.15
7726,-10829346.0,50,80.53
7727,-10213047.0,53,72.58
7728,-12288946.0,70,79.75
7729,-11411330.0,53,80.09
7730,-11032367.0,42,75.01
7731,-10764245.0,33,77.8
7732,-16358469.0,14,98.13
7733,-11148548.0,38,74.75
7734,-10885795.0,38,78.31
7735,-13659162.0,20,84.4
7736,-13469294.0,31,84.56
7737,-10886770.0,61,75.14
7738,-11418505.0,54,79.62
7739,-11626764.0,25,77.01
7740,-12599980.0,53,91.32
7741,-11305346.0,51,77.93
7742,-12699975.0,72,84.72
7743,-9444250.0,42,67.08
7744,-12411820.0,31,74.88
7745,-16998980.0,18,97.52
7746,-14627130.0,41,93.29
7747,-11093189.0,41,80.85
7748,-11310150.0,66,75.59
7749,-11885786.0,38,78.37
7750,-14521671.0,38,91.23
7751,-11924759.0,64,85.08
7752,-9489022.0,53,71.04
7753,-14361785.0,34,87.7
7754,-11813792.0,47,76.21
7755,-9899083.0,58,71.96
7756,-10017089.0,40,75.07
7757,-8383999.0,60,72.48
7758,-10534234.0,51,75.68
7759,-11320626.0,43,77.64
7760,-11643711.0,44,81.22
7761,-12417654.0,67,84.79
7762,-13102520.0,19,78.85
7763,-10629216.0,50,77.15
7764,-11732343.0,42,78.54
7765,-13113694.0,42,84.68
7766,-13104143.0,57,83.56
7767,-9989735.0,43,72.29
7768,-10197988.0,60,79.3
7769,-12365021.0,25,76.31
7770,-8058250.0,65,66.05
7771,-9446211.0,44,73.07
7772,-14564519.0,38,93.81
7773,-13179657.0,26,87.84
7774,-10298034.0,73,77.66
7775,-13958085.0,24,87.98
7776,-11387369.0,77,82.54
7777,-9511571.0,51,71.64
7778,-9987059.0,49,77.15
7779,-10995225.0,62,74.46
7780,-16733314.0,40,102.14
7781,-9780164.0,37,68.96
7782,-11190542.0,67,82.25
7783,-11078239.0,43,82.0
7784,-11756932.0,47,75.66
7785,-10699713.0,51,81.91
7786,-12349247.0,46,88.94
7787,-13059199.0,59,87.91
7788,-11841552.0,25,78.91
7789,-9115122.0,43,65.1
7790,-10270586.0,54,71.84
7791,-11242467.0,38,75.16
7792,-10144011.0,66,72.67
7793,-6500988.0,58,59.46
7794,-12196958.0,45,82.82
7795,-14939072.0,46,88.14
7796,-11276660.0,43,77.98
7797,-10960130.0,46,78.01
7798,-11674546.0,52,79.15
7799,-11477622.0,52,77.26
7800,-11049100.0,49,75.31
7801,-11992650.0,42,84.9
7802,-14397988.0,53,84.08
7803,-14688705.0,55,98.08
7804,-7842549.0,76,66.76
7805,-10898803.0,53,76.65
7806,-11965029.0,43,76.5
7807,-13145528.0,46,86.95
7808,-10189994.0,59,76.33
7809,-12933329.0,54,80.07
7810,-13089780.0,34,82.29
7811,-12315758.0,44,77.73
7812,-11177859.0,48,80.79
7813,-11375870.0,31,73.12
7814,-15941224.0,26,96.84
7815,-9919756.0,56,75.91
7816,-14233596.0,34,90.09
7817,-10596198.0,54,74.54
7818,-11941376.0,48,85.86
7819,-13631497.0,45,89.34
7820,-14045749.0,40,90.66
7821,-13418189.0,40,85.8
7822,-10892812.0,38,80.75
7823,-11636193.0,61,79.18
7824,-13430582.0,30,81.79
7825,-12149666.0,47,79.5
7826,-8813309.0,57,70.73
7827,-9349625.0,66,70.86
7828,-11879799.0,41,86.21
7829,-11498561.0,54,80.19
7830,-11669526.0,35,79.24
7831,-12401294.0,45,88.7
7832,-12384566.0,62,87.27
7833,-12674732.0,52,87.65
7834,-11996035.0,54,75.77
7835,-10686981.0,35,76.88
7836,-12713162.0,33,82.3
7837,-12900700.0,13,81.14
7838,-12865176.0,46,88.74
7839,-13570640.0,39,88.09
7840,-11896340.0,33,81.22
7841,-12762819.0,47,86.71
7842,-8127610.0,55,62.32
7843,-12154454.0,47,81.62
7844,-11125415.0,32,78.51
7845,-11932545.0,54,77.86
7846,-10131697.0,49,68.86
7847,-14257349.0,29,82.68
7848,-10475110.0,49,76.14
7849,-10078965.0,37,70.29
7850,-13692624.0,46,88.25
7851,-11529141.0,56,84.93
7852,-10189814.0,66,77.45
7853,-12549498.0,41,81.23
7854,-10368442.0,54,83.55
7855,-9836349.0,57,72.56
7856,-14996863.0,39,91.34
7857,-13236285.0,57,85.11
7858,-10958304.0,41,70.46
7859,-10034022.0,33,66.44
7860,-13231520.0,28,86.6
7861,-14615868.0,31,88.67
7862,-11585829.0,62,80.4
7863,-11167575.0,43,78.47
7864,-11111314.0,37,77.23
7865,-12246619.0,48,79.08
7866,-10345978.0,44,76.94
7867,-15075365.0,39,96.09
7868,-10249119.0,39,70.92
7869,-14586319.0,36,90.65
7870,-13968976.0,57,88.74
7871,-17639931.0,47,100.77
7872,-13724958.0,50,88.67
7873,-8078415.0,44,58.49
7874,-10992807.0,67,77.87
7875,-10904976.0,62,73.27
7876,-8537375.0,63,73.86
7877,-13273492.0,40,83.96
7878,-10298673.0,62,76.61
7879,-11678848.0,33,77.95
7880,-12468492.0,63,80.97
7881,-12323488.0,49,81.03
7882,-13980032.0,23,90.43
7883,-9677447.0,27,66.74
7884,-8384871.0,47,72.07
7885,-13319903.0,44,91.16
7886,-12538974.0,65,84.44
7887,-13730457.0,25,82.95
7888,-14080115.0,34,94.98
7889,-11416512.0,49,74.44
7890,-14494734.0,45,89.66
7891,-12450546.0,38,80.17
7892,-9244220.0,71,71.75
7893,-14939108.0,21,87.36
7894,-11898236.0,53,86.48
7895,-16888975.0,49,101.59
7896,-10481962.0,68,74.12
7897,-11375504.0,51,76.36
7898,-13385028.0,35,94.76
7899,-13609101.0,36,84.64
7900,-12403863.0,54,88.58
7901,-15690800.0,24,92.78
7902,-12978070.0,36,76.25
7903,-12114703.0,60,83.71
7904,-15331586.0,42,95.89
7905,-12126679.0,69,82.94
7906,-12562319.0,54,86.84
7907,-11896335.0,28,80.45
7908,-11124506.0,66,75.45
7909,-13893757.0,37,83.58
7910,-12779922.0,53,86.68
7911,-8140167.0,38,70.04
7912,-12553971.0,68,88.58
7913,-10038476.0,52,76.23
7914,-9314356.0,57,74.4
7915,-13345935.0,41,88.92
7916,-8733798.0,50,65.58
7917,-9554090.0,63,72.56
7918,-9466276.0,66,75.06
7919,-9092967.0,77,73.03
7920,-11445119.0,41,82.15
7921,-10298222.0,48,79.83
7922,-11348713.0,38,74.93
7923,-13571464.0,42,92.01
7924,-12780987.0,42,83.92
7925,-12128220.0,64,87.95
7926,-15364802.0,49,100.23
7927,-11335151.0,52,83.44
7928,-12488130.0,49,78.27
7929,-14844702.0,44,87.09
7930,-14894671.0,42,98.69
7931,-11989180.0,61,75.82
7932,-15313406.0,59,97.84
7933,-12941110.0,23,87.84
7934,-11006201.0,53,75.74
7935,-10251019.0,55,76.77
7936,-11278502.0,46,80.72
7937,-13752659.0,42,80.07
7938,-15163757.0,22,90.17
7939,-11161111.0,45,72.44
7940,-9491145.0,48,76.68
7941,-11668417.0,76,87.84
7942,-11631116.0,61,85.59
7943,-13489368.0,41,89.34
7944,-10775951.0,62,74.87
7945,-10802120.0,40,76.23
7946,-9909447.0,50,76.28
7947,-9499614.0,68,72.35
7948,-10756109.0,39,74.44
7949,-9174707.0,52,70.92
7950,-12972248.0,55,85.24
7951,-15250548.0,28,88.93
7952,-7786731.0,63,62.32
7953,-12233540.0,39,73.33
7954,-14104229.0,57,86.32
7955,-9739363.0,38,74.38
7956,-13122633.0,39,84.2
7957,-7900276.0,64,61.99
7958,-13635891.0,65,85.42
7959,-8657510.0,69,66.27
7960,-15273349.0,35,97.41
7961,-11778639.0,58,79.31
7962,-11616765.0,46,84.5
7963,-13690469.0,55,86.44
7964,-9053512.0,60,75.39
7965,-10604027.0,56,76.23
7966,-10444777.0,47,72.24
7967,-11360745.0,45,77.95
7968,-12966192.0,67,86.16
7969,-10770737.0,51,74.97
7970,-10871211.0,70,72.15
7971,-11621111.0,49,82.04
7972,-8319844.0,56,72.89
7973,-12577936.0,49,84.09
7974,-12883969.0,50,77.32
7975,-11058280.0,45,79.47
7976,-7726315.0,67,66.14
7977,-13011067.0,49,92.14
7978,-14570380.0,41,87.19
7979,-9770027.0,57,72.6
7980,-12346293.0,64,88.5
7981,-9711246.0,43,74.34
7982,-11132475.0,58,80.26
7983,-7884194.0,68,71.15
7984,-9180176.0,56,70.18
7985,-11674437.0,47,82.19
7986,-11579840.0,29,73.45
7987,-12872694.0,60,86.01
7988,-12315018.0,35,82.48
7989,-14610185.0,56,98.34
7990,-11559147.0,55,80.54
7991,-11371669.0,44,82.15
7992,-11798742.0,44,79.65
7993,-12780298.0,31,79.91
7994,-11129239.0,69,76.27
7995,-16402834.0,44,101.29
7996,-10375065.0,43,74.08
7997,-16273395.0,42,101.94
7998,-7710504.0,63,67.27
7999,-10835296.0,60,69.75
8000,-12320260.0,55,83.66
8001,-10549059.0,47,73.77
8002,-10046120.0,52,73.26
8003,-10231735.0,54,69.87
8004,-13504630.0,44,86.1
8005,-11351664.0,57,83.11
8006,-10505277.0,51,74.27
8007,-12697295.0,50,86.64
8008,-13673824.0,34,88.91
8009,-15545835.0,31,95.43
8010,-13264750.0,50,84.07
8011,-11874202.0,35,80.93
8012,-13129513.0,37,81.34
8013,-9947971.0,65,73.85
8014,-10635542.0,65,82.1
8015,-11191664.0,44,78.61
8016,-9246287.0,56,69.91
8017,-11712691.0,42,80.1
8018,-11068248.0,24,78.69
8019,-10483784.0,35,78.83
8020,-9508601.0,44,68.76
8021,-13152802.0,42,82.62
8022,-11732729.0,45,79.65
8023,-13044211.0,44,89.89
8024,-17534251.0,22,99.13
8025,-8955424.0,40,71.58
8026,-14189833.0,46,92.05
8027,-11822279.0,52,80.01
8028,-14086556.0,49,91.68
8029,-13207558.0,61,86.26
8030,-10626497.0,48,74.13
8031,-10748045.0,57,79.27
8032,-13201079.0,58,86.88
8033,-10010036.0,44,72.27
8034,-8582724.0,66,72.41
8035,-12020279.0,48,78.1
8036,-11227510.0,25,77.63
8037,-11474141.0,51,78.97
8038,-10786476.0,57,76.04
8039,-12073810.0,43,83.49
8040,-10911893.0,48,74.21
8041,-13278961.0,48,88.37
8042,-13182785.0,43,82.91
8043,-12691130.0,63,88.05
8044,-11544166.0,44,83.19
8045,-10125640.0,59,77.54
8046,-10030173.0,49,72.68
8047,-14799699.0,41,95.88
8048,-12616209.0,28,83.88
8049,-11009768.0,54,73.88
8050,-8357654.0,68,62.9
8051,-14009075.0,59,88.14
8052,-8419429.0,66,60.48
8053,-11579064.0,38,76.28
8054,-11234855.0,39,76.5
8055,-10679342.0,60,77.29
8056,-12122400.0,49,80.55
8057,-7161457.0,66,62.81
8058,-10723972.0,38,72.58
8059,-10316549.0,52,75.77
8060,-12799197.0,6,73.04
8061,-12177868.0,26,80.96
8062,-16576253.0,20,97.8
8063,-8951338.0,74,74.27
8064,-11830676.0,46,84.76
8065,-9201321.0,72,70.65
8066,-8877467.0,34,66.48
8067,-11691347.0,26,82.55
8068,-12965890.0,40,86.97
8069,-10583744.0,48,74.6
8070,-11690501.0,35,79.83
8071,-14502205.0,34,89.33
8072,-11877899.0,60,78.42
8073,-12916802.0,35,86.07
8074,-12000346.0,49,87.92
8075,-11179224.0,49,77.79
8076,-11008533.0,57,81.52
8077,-13175923.0,13,86.7
8078,-13693915.0,22,95.15
8079,-11340701.0,31,77.28
8080,-12126859.0,47,82.4
8081,-9485668.0,47,69.09
8082,-11362983.0,72,82.2
8083,-11378212.0,50,73.91
8084,-15909205.0,29,98.2
8085,-11503877.0,52,77.59
8086,-12134491.0,35,79.88
8087,-14600903.0,37,84.52
8088,-11536969.0,74,79.29
8089,-12626373.0,39,79.19
8090,-12175906.0,57,86.59
8091,-9926797.0,49,67.7
8092,-12196907.0,42,80.55
8093,-11396731.0,57,79.5
8094,-11676114.0,44,84.31
8095,-8763915.0,57,74.01
8096,-14294511.0,52,88.42
8097,-10071902.0,36,75.4
8098,-9307130.0,51,65.68
8099,-9392973.0,58,80.8
8100,-11421964.0,51,75.91
8101,-12543657.0,77,83.0
8102,-14900191.0,33,93.65
8103,-15289195.0,70,99.11
8104,-12089529.0,37,75.86
8105,-9333670.0,59,65.89
8106,-12048086.0,29,81.16
8107,-12231760.0,46,81.2
8108,-11813470.0,76,81.12
8109,-13007747.0,66,94.52
8110,-9910800.0,72,73.14
8111,-11429606.0,46,74.67
8112,-13061731.0,50,89.28
8113,-12059638.0,36,84.63
8114,-12587053.0,46,82.9
8115,-10422527.0,56,72.14
8116,-14910730.0,23,88.51
8117,-9839378.0,66,74.8
8118,-13358017.0,52,85.72
8119,-11517398.0,48,74.4
8120,-10551393.0,63,78.1
8121,-13758881.0,30,84.92
8122,-10731809.0,54,78.62
8123,-12540576.0,35,80.87
8124,-8415401.0,55,67.81
8125,-11711574.0,38,81.69
8126,-11572998.0,40,82.29
8127,-12374400.0,29,81.8
8128,-10972346.0,49,71.43
8129,-11129534.0,50,81.51
8130,-12361066.0,33,87.62
8131,-11860028.0,28,77.17
8132,-11888060.0,48,83.32
8133,-11495461.0,54,82.56
8134,-10902849.0,73,76.42
8135,-13679574.0,60,84.61
8136,-13685631.0,45,82.46
8137,-15899528.0,59,95.71
8138,-12840293.0,60,91.93
8139,-8932111.0,55,67.56
8140,-11814202.0,50,75.66
8141,-11674867.0,28,80.24
8142,-15161399.0,30,98.78
8143,-8053548.0,61,70.26
8144,-13475454.0,52,83.83
8145,-13072485.0,45,78.87
8146,-13254139.0,31,88.83
8147,-11231437.0,57,73.66
8148,-11287809.0,64,82.08
8149,-12131354.0,45,83.08
8150,-12937299.0,58,91.46
8151,-11373884.0,54,79.69
8152,-12754548.0,30,82.77
8153,-12497054.0,60,85.79
8154,-10534573.0,66,77.15
8155,-11338003.0,48,80.62
8156,-11845169.0,46,84.14
8157,-12450852.0,61,86.63
8158,-14911366.0,51,92.11
8159,-8828841.0,47,61.38
8160,-11760316.0,55,83.08
8161,-12873231.0,33,82.19
8162,-12838590.0,45,82.18
8163,-9551115.0,51,69.24
8164,-12635321.0,44,77.58
8165,-10247677.0,32,68.71
8166,-11814405.0,49,74.64
8167,-13490916.0,41,84.25
8168,-11319546.0,52,76.49
8169,-10810019.0,45,74.68
8170,-10880665.0,35,73.55
8171,-9499218.0,67,77.43
8172,-10788505.0,71,73.38
8173,-14333207.0,32,87.52
8174,-12143940.0,44,80.65
8175,-10936632.0,66,73.35
8176,-13577941.0,42,86.39
8177,-11398765.0,46,79.22
8178,-14378201.0,41,91.35
8179,-10237529.0,55,74.82
8180,-11872255.0,57,84.6
8181,-9670653.0,66,74.13
8182,-12246459.0,54,87.48
8183,-9912842.0,42,69.79
8184,-11258122.0,37,77.65
8185,-9396703.0,64,81.36
8186,-12894694.0,38,87.49
8187,-11260586.0,53,83.45
8188,-14627144.0,27,88.14
8189,-11432118.0,34,77.49
8190,-12022948.0,39,78.34
8191,-16022265.0,34,102.16
8192,-10890655.0,46,77.78
8193,-11988891.0,35,75.78
8194,-11768846.0,46,76.97
8195,-10983849.0,54,76.2
8196,-12576014.0,46,85.41
8197,-13076256.0,61,91.18
8198,-10999206.0,65,75.93
8199,-12393369.0,64,83.84
8200,-13250650.0,34,88.84
8201,-10722574.0,40,76.26
8202,-10917887.0,44,76.49
8203,-9958370.0,51,75.77
8204,-11349839.0,61,79.9
8205,-9207203.0,56,70.91
8206,-13143018.0,39,80.21
8207,-13504148.0,40,86.51
8208,-12519234.0,42,81.67
8209,-11585967.0,53,81.89
8210,-14870145.0,21,91.27
8211,-9999050.0,55,76.45
8212,-8956656.0,66,70.47
8213,-13247696.0,50,90.31
8214,-11931860.0,58,90.3
8215,-9917604.0,74,77.9
8216,-16131546.0,44,96.26
8217,-13332183.0,43,94.71
8218,-11767069.0,77,79.39
8219,-10619467.0,58,71.1
8220,-12693249.0,53,79.7
8221,-14942604.0,35,88.87
8222,-13867650.0,46,91.26
8223,-10826117.0,48,73.16
8224,-10697379.0,53,74.4
8225,-12200298.0,38,83.46
8226,-9010049.0,59,72.32
8227,-8221726.0,66,63.95
8228,-15468693.0,39,90.77
8229,-12433338.0,62,91.06
8230,-12256154.0,50,82.7
8231,-12290438.0,43,83.69
8232,-8319527.0,70,65.79
8233,-13660394.0,40,81.1
8234,-9816222.0,69,75.53
8235,-11811439.0,39,80.82
8236,-12687707.0,55,86.27
8237,-14445330.0,47,90.2
8238,-15280753.0,26,89.68
8239,-9437425.0,76,73.28
8240,-11921180.0,42,80.13
8241,-10766227.0,60,73.39
8242,-11517022.0,30,81.85
8243,-11718260.0,46,81.45
8244,-11071598.0,53,77.2
8245,-9906806.0,70,72.61
8246,-10023257.0,49,68.47
8247,-15816246.0,45,93.39
8248,-14889582.0,22,88.0
8249,-18787966.0,50,103.92
8250,-10697015.0,37,76.53
8251,-8937810.0,59,68.66
8252,-10120373.0,58,74.56
8253,-12265585.0,51,82.95
8254,-9851059.0,78,74.17
8255,-10830203.0,51,76.98
8256,-17612080.0,17,95.82
8257,-12690535.0,47,87.74
8258,-11404094.0,33,76.85
8259,-13721502.0,50,88.14
8260,-10328985.0,33,71.89
8261,-10631602.0,41,76.34
8262,-11174787.0,34,74.22
8263,-12439842.0,37,80.33
8264,-12406623.0,57,82.19
8265,-13308910.0,33,83.69
8266,-13432611.0,42,86.25
8267,-15389396.0,43,89.2
8268,-12903201.0,46,84.08
8269,-12603702.0,59,84.53
8270,-8609268.0,63,64.07
8271,-11054566.0,54,78.66
8272,-11647433.0,47,86.81
8273,-12584426.0,58,84.55
8274,-11105760.0,50,77.42
8275,-13305704.0,42,87.48
8276,-10465249.0,49,74.07
8277,-11970459.0,36,77.41
8278,-14641419.0,44,99.0
8279,-8631508.0,67,71.84
8280,-16448553.0,13,92.9
8281,-12730827.0,47,83.63
8282,-10677894.0,61,75.92
8283,-9353201.0,35,75.21
8284,-16872096.0,42,104.6
8285,-10740497.0,51,81.84
8286,-8771078.0,51,66.82
8287,-13895129.0,45,99.85
8288,-14426326.0,36,92.28
8289,-12836238.0,35,81.03
8290,-10069870.0,47,70.66
8291,-11959097.0,41,84.21
8292,-10618873.0,55,74.34
8293,-14031302.0,46,90.58
8294,-11291239.0,59,75.85
8295,-15150035.0,50,95.44
8296,-11844511.0,57,77.94
8297,-16182478.0,41,94.65
8298,-11570664.0,73,73.19
8299,-10013869.0,61,72.77
8300,-12370576.0,33,79.07
8301,-15830439.0,52,97.03
8302,-13789754.0,43,86.26
8303,-11990357.0,46,79.47
8304,-10735601.0,59,81.88
8305,-9421087.0,42,73.13
8306,-15057237.0,18,92.36
8307,-13055894.0,66,85.77
8308,-10299322.0,53,75.64
8309,-11373094.0,74,81.11
8310,-8534472.0,48,72.3
8311,-14136802.0,67,91.21
8312,-7589674.0,68,71.91
8313,-11947709.0,66,79.32
8314,-10267857.0,49,74.81
8315,-12125486.0,31,80.49
8316,-8576625.0,53,67.86
8317,-14905003.0,43,97.73
8318,-16987019.0,21,97.14
8319,-7917516.0,58,63.31
8320,-11496884.0,60,76.77
8321,-12550016.0,50,84.27
8322,-15342033.0,34,96.25
8323,-12655267.0,69,85.93
8324,-13963173.0,40,88.31
8325,-11115820.0,54,67.6
8326,-11865304.0,50,70.95
8327,-12436825.0,26,84.28
8328,-14678715.0,40,91.13
8329,-12027249.0,64,77.89
8330,-12229110.0,67,84.3
8331,-13100371.0,37,86.96
8332,-12043791.0,42,79.77
8333,-7812150.0,77,70.38
8334,-8434126.0,49,68.37
8335,-9344759.0,68,72.14
8336,-12499965.0,41,89.95
8337,-7743244.0,78,65.04
8338,-12229976.0,47,82.9
8339,-11236931.0,44,69.07
8340,-10844316.0,77,79.14
8341,-10857141.0,51,76.29
8342,-14988841.0,61,95.59
8343,-8620130.0,59,68.67
8344,-11366524.0,73,83.72
8345,-12655406.0,46,87.2
8346,-13031932.0,33,81.12
8347,-12250002.0,35,85.25
8348,-13854433.0,45,93.87
8349,-12101321.0,50,78.22
8350,-13059402.0,26,76.94
8351,-8438943.0,69,67.75
8352,-7905785.0,74,69.17
8353,-8600673.0,49,65.38
8354,-10030207.0,71,73.58
8355,-9376718.0,41,68.71
8356,-16626749.0,72,100.55
8357,-13205545.0,46,84.37
8358,-10535924.0,35,69.76
8359,-11938374.0,24,85.56
8360,-13439925.0,62,93.98
8361,-9179980.0,51,72.8
8362,-12010899.0,44,81.79
8363,-10740180.0,40,72.57
8364,-11980587.0,30,83.87
8365,-10599528.0,46,69.67
8366,-8594203.0,52,71.15
8367,-11181352.0,59,80.14
8368,-12970493.0,49,91.24
8369,-13593968.0,55,85.45
8370,-11486471.0,58,80.12
8371,-14130667.0,42,86.48
8372,-11085374.0,62,73.13
8373,-9782078.0,74,67.81
8374,-11153122.0,40,78.69
8375,-13037427.0,56,84.47
8376,-7880388.0,68,66.1
8377,-13370517.0,55,88.4
8378,-12543154.0,46,79.78
8379,-13046035.0,41,88.28
8380,-10647016.0,51,83.29
8381,-9520404.0,53,71.25
8382,-9924116.0,40,72.56
8383,-11770585.0,61,74.36
8384,-13386055.0,60,84.09
8385,-14681687.0,61,99.1
8386,-11685217.0,35,76.52
8387,-11505275.0,50,77.17
8388,-10122231.0,71,72.74
8389,-10745183.0,49,75.28
8390,-11187965.0,85,79.92
8391,-13047142.0,32,85.77
8392,-14373801.0,36,90.72
8393,-11518907.0,53,77.22
8394,-10308589.0,45,74.64
8395,-10307739.0,59,74.15
8396,-13584204.0,27,84.61
8397,-10800929.0,58,74.27
8398,-12864246.0,48,82.21
8399,-13253216.0,41,82.24
8400,-10442712.0,57,73.28
8401,-14485733.0,52,94.66
8402,-13310955.0,31,86.83
8403,-13658185.0,39,85.02
8404,-9399867.0,47,67.21
8405,-12039927.0,41,80.23
8406,-10444300.0,44,79.16
8407,-9758164.0,64,74.2
8408,-9807468.0,64,75.52
8409,-11919478.0,57,79.28
8410,-13117567.0,46,83.18
8411,-13780637.0,57,87.89
8412,-11352699.0,66,75.29
8413,-12007718.0,40,79.45
8414,-12536895.0,55,81.84
8415,-15498918.0,37,97.44
8416,-12128991.0,66,78.98
8417,-9945400.0,56,76.06
8418,-11492394.0,34,75.6
8419,-13739172.0,59,89.37
8420,-9668775.0,43,71.03
8421,-8402552.0,67,65.1
8422,-13249929.0,65,91.49
8423,-14070905.0,46,89.29
8424,-14335521.0,45,87.1
8425,-10771002.0,39,85.78
8426,-11359541.0,53,79.75
8427,-10522228.0,44,75.0
8428,-12857619.0,43,80.19
8429,-12117400.0,44,76.19
8430,-12872334.0,52,93.35
8431,-18346931.0,26,105.57
8432,-11806620.0,60,81.1
8433,-12305135.0,53,76.96
8434,-13060859.0,72,88.67
8435,-8918664.0,66,65.31
8436,-12143339.0,40,85.71
8437,-10481439.0,57,78.24
8438,-14672384.0,62,90.16
8439,-11722919.0,65,79.74
8440,-10845144.0,55,78.6
8441,-10731410.0,52,78.62
8442,-13070816.0,43,86.5
8443,-6103571.0,76,62.49
8444,-10179391.0,31,75.41
8445,-11555393.0,43,76.91
8446,-11328274.0,61,81.51
8447,-14292618.0,52,82.77
8448,-13974689.0,27,89.89
8449,-9595763.0,66,75.04
8450,-10449724.0,60,78.97
8451,-15947439.0,36,97.1
8452,-14333839.0,25,86.13
8453,-12662782.0,36,80.82
8454,-10421562.0,56,77.8
8455,-11405165.0,46,77.55
8456,-12486102.0,39,79.49
8457,-15354822.0,24,96.36
8458,-9598845.0,70,69.75
8459,-14031574.0,46,92.43
8460,-12788256.0,54,78.85
8461,-11371338.0,57,77.21
8462,-11719973.0,42,79.95
8463,-11910293.0,48,76.2
8464,-11676847.0,48,81.52
8465,-9301509.0,88,80.1
8466,-10371811.0,54,76.6
8467,-9593801.0,61,75.38
8468,-10802638.0,64,77.13
8469,-11128113.0,53,81.71
8470,-10083359.0,68,76.18
